"","HC16","HC13","HC06","HC03","RRMS18","RRMS16","SPMS10","SPMS03"
"circ_3510",0,0,0,0,0,0,0,0
"circ_3511",0,0,0,0,0,0,0,0
"circ_3512",4,0,0,0,0,0,0,0
"circ_3513",0,0,0,0,0,0,0,0
"circ_3514",0,3,0,0,4,0,0,3
"circ_3515",0,0,4,0,0,0,0,0
"circ_3516",0,2,0,0,0,0,0,2
"circ_3517",0,0,0,0,0,0,0,0
"circ_3518",0,0,0,0,0,0,0,0
"circ_3519",2,0,0,0,4,2,0,2
"circ_352",0,2,0,9,0,6,4,7
"circ_3520",3,3,0,0,0,0,2,0
"circ_3521",0,0,0,0,0,0,0,0
"circ_3522",0,0,0,0,0,0,0,0
"circ_3523",0,0,0,0,0,0,0,0
"circ_3524",0,0,0,0,0,0,0,0
"circ_3525",0,0,0,0,3,0,0,0
"circ_3526",0,0,0,0,0,0,0,0
"circ_3527",0,0,0,0,0,0,0,0
"circ_3528",0,0,0,0,0,0,0,0
"circ_3529",0,4,0,6,0,0,0,0
"circ_353",0,0,0,0,0,0,0,0
"circ_3530",0,0,0,0,0,0,0,0
"circ_3531",0,0,0,0,0,0,0,0
"circ_3532",0,0,0,0,0,0,0,0
"circ_3533",0,0,0,0,0,0,0,0
"circ_3534",0,0,0,0,0,0,0,0
"circ_3535",0,0,0,0,0,0,0,0
"circ_3536",0,0,0,0,0,0,0,0
"circ_3537",0,0,0,0,0,0,0,0
"circ_3538",0,0,0,0,2,0,0,3
"circ_3539",0,0,2,4,0,3,0,0
"circ_354",0,0,0,0,0,0,0,0
"circ_3540",0,0,0,0,0,0,0,0
"circ_3541",0,0,0,0,0,0,0,0
"circ_3542",0,0,0,0,0,0,0,0
"circ_3543",0,0,0,2,0,0,0,0
"circ_3544",0,0,0,0,0,0,0,0
"circ_3545",0,0,0,0,0,0,0,0
"circ_3546",0,0,0,0,0,0,0,0
"circ_3547",2,0,0,4,2,0,2,0
"circ_3548",0,0,0,0,0,0,0,0
"circ_3549",0,0,0,0,0,0,0,0
"circ_355",0,0,0,2,3,0,0,0
"circ_3550",0,0,0,0,0,0,0,0
"circ_3551",0,0,0,0,0,0,0,0
"circ_3552",0,0,0,0,0,0,0,0
"circ_3553",0,0,6,4,2,9,9,4
"circ_3554",0,0,3,3,4,0,0,4
"circ_3555",0,0,2,0,0,0,0,0
"circ_3556",0,0,0,0,0,0,0,0
"circ_3557",0,2,0,0,0,2,0,0
"circ_3558",0,0,0,0,2,3,0,4
"circ_3559",0,3,0,2,3,0,0,2
"circ_356",0,0,0,0,0,0,0,0
"circ_3560",0,2,0,0,0,0,0,0
"circ_3561",0,0,0,0,0,0,0,0
"circ_3562",0,0,0,0,0,0,0,0
"circ_3563",0,0,0,0,3,0,0,4
"circ_3564",0,0,0,0,2,0,0,0
"circ_3565",0,0,0,0,0,0,0,2
"circ_3566",0,0,0,0,0,0,0,0
"circ_3567",0,0,0,0,0,0,2,0
"circ_3568",3,0,0,2,0,0,0,0
"circ_3569",0,0,0,0,0,3,0,0
"circ_357",5,3,5,5,10,8,2,8
"circ_3570",3,5,2,4,0,6,0,0
"circ_3571",0,0,0,0,3,0,0,0
"circ_3572",0,0,0,0,0,0,0,0
"circ_3573",0,0,0,0,0,0,0,0
"circ_3574",2,0,0,2,0,0,0,0
"circ_3575",0,0,0,3,0,0,0,0
"circ_3576",0,0,0,0,0,0,0,0
"circ_3577",0,0,0,0,0,0,0,0
"circ_3578",2,11,3,2,16,15,4,5
"circ_3579",0,0,0,0,0,0,0,0
"circ_358",0,0,0,0,0,2,2,0
"circ_3580",0,0,0,0,0,0,0,0
"circ_3581",4,5,6,2,5,6,2,3
"circ_3582",10,17,9,7,8,13,0,14
"circ_3583",0,0,0,0,0,0,0,0
"circ_3584",0,0,0,0,0,0,0,0
"circ_3585",0,0,0,0,0,0,0,0
"circ_3586",0,0,0,0,0,0,0,0
"circ_3587",0,0,0,0,0,0,0,0
"circ_3588",0,0,0,0,0,2,2,4
"circ_3589",0,0,0,4,0,3,0,0
"circ_359",0,0,0,0,0,4,0,0
"circ_3590",0,0,5,0,2,6,3,0
"circ_3591",0,0,0,0,0,0,0,0
"circ_3592",0,0,0,4,0,0,0,0
"circ_3593",4,20,12,2,11,15,12,6
"circ_3594",0,0,0,0,5,0,0,2
"circ_3595",0,2,0,0,0,0,2,0
"circ_3596",0,0,0,0,0,0,0,0
"circ_3597",0,0,0,0,0,3,0,0
"circ_3598",0,0,0,0,0,0,0,0
"circ_3599",0,0,3,0,0,0,0,0
"circ_36",0,0,0,0,0,0,0,0
"circ_360",0,0,0,0,0,0,0,0
"circ_3600",0,0,0,0,0,0,0,5
"circ_3601",2,0,3,4,0,0,4,0
"circ_3602",0,0,0,0,0,0,0,0
"circ_3603",0,0,0,0,0,0,0,0
"circ_3604",0,5,0,0,3,4,8,4
"circ_3605",0,0,0,0,0,0,0,0
"circ_3606",0,0,0,0,0,0,0,0
"circ_3607",0,0,0,0,0,0,0,0
"circ_3608",16,16,25,10,16,30,26,14
"circ_3609",0,0,0,0,0,0,0,0
"circ_361",0,0,0,0,0,0,0,0
"circ_3610",0,0,0,0,0,0,0,0
"circ_3611",0,0,0,0,0,0,0,0
"circ_3612",0,0,0,0,0,0,0,0
"circ_3613",0,0,0,0,0,0,0,0
"circ_3614",4,6,9,6,9,6,11,3
"circ_3615",9,6,5,3,4,5,8,7
"circ_3616",0,0,0,0,0,0,0,0
"circ_3617",0,0,0,0,0,0,0,0
"circ_3618",0,0,0,0,0,0,0,0
"circ_3619",0,0,0,0,0,0,0,0
"circ_362",0,0,0,0,0,0,0,0
"circ_3620",0,0,0,0,0,0,0,0
"circ_3621",0,0,6,0,0,4,2,0
"circ_3622",0,0,0,0,0,0,0,0
"circ_3623",0,0,0,0,0,0,0,0
"circ_3624",0,2,0,0,2,2,0,0
"circ_3625",0,0,0,0,0,0,0,0
"circ_3626",0,3,6,5,0,0,0,0
"circ_3627",0,0,2,0,3,0,0,0
"circ_3628",0,0,0,0,0,0,0,0
"circ_3629",0,0,0,0,0,0,0,0
"circ_363",0,3,4,0,5,0,2,0
"circ_3630",0,0,0,0,0,5,4,2
"circ_3631",0,0,0,0,0,0,0,0
"circ_3632",0,0,0,0,0,0,0,0
"circ_3633",3,4,0,0,2,3,2,6
"circ_3634",2,0,0,0,0,0,0,0
"circ_3635",17,14,24,27,18,11,13,16
"circ_3636",0,0,0,0,0,0,0,0
"circ_3637",0,0,0,0,3,0,0,0
"circ_3638",0,0,0,0,0,0,0,0
"circ_3639",0,2,0,0,5,0,2,4
"circ_364",0,0,2,0,0,0,0,0
"circ_3640",0,0,0,0,0,0,0,0
"circ_3641",0,0,0,0,0,0,0,0
"circ_3642",0,0,0,0,0,0,0,0
"circ_3643",0,4,3,0,7,0,6,2
"circ_3644",3,0,3,0,0,0,0,0
"circ_3645",7,7,0,0,3,0,4,4
"circ_3646",0,0,4,2,0,0,0,0
"circ_3647",0,0,0,0,0,0,2,4
"circ_3648",4,3,0,0,2,0,0,0
"circ_3649",2,0,0,0,0,2,0,0
"circ_365",2,0,0,0,0,0,0,0
"circ_3650",0,2,0,0,0,0,0,0
"circ_3651",0,0,0,0,0,0,0,0
"circ_3652",0,0,0,0,0,0,0,0
"circ_3653",0,0,0,0,0,0,0,0
"circ_3654",0,0,0,0,0,5,2,0
"circ_3655",0,0,0,0,0,3,2,0
"circ_3656",0,2,0,0,2,0,0,0
"circ_3657",0,0,0,0,0,0,0,0
"circ_3658",0,0,0,0,0,2,0,0
"circ_3659",0,0,0,0,0,0,0,0
"circ_366",3,4,0,2,4,8,3,5
"circ_3660",0,4,3,6,4,3,2,3
"circ_3661",0,0,0,0,0,0,0,0
"circ_3662",0,0,0,0,2,0,0,0
"circ_3663",0,0,0,0,0,0,0,0
"circ_3664",0,0,0,2,0,0,0,0
"circ_3665",0,2,0,0,0,0,3,0
"circ_3666",0,0,0,0,0,0,2,0
"circ_3667",0,0,0,0,0,0,0,0
"circ_3668",0,0,0,0,0,0,0,0
"circ_3669",8,7,4,5,3,4,0,5
"circ_367",0,0,0,0,0,0,0,0
"circ_3670",0,0,0,0,0,0,0,0
"circ_3671",0,0,3,0,0,0,0,0
"circ_3672",0,0,0,0,0,0,0,0
"circ_3673",0,0,0,0,0,0,0,0
"circ_3674",0,0,0,0,0,0,0,0
"circ_3675",0,0,0,0,0,0,0,0
"circ_3676",0,0,0,0,0,0,0,0
"circ_3677",0,0,0,0,0,0,0,0
"circ_3678",0,0,0,0,0,0,0,0
"circ_3679",0,0,0,0,0,0,0,0
"circ_368",0,0,0,0,0,0,0,0
"circ_3680",5,2,4,4,0,5,0,2
"circ_3681",2,13,10,10,10,5,3,7
"circ_3682",0,7,0,5,11,3,10,3
"circ_3683",0,0,5,10,2,5,4,0
"circ_3684",2,3,3,0,5,3,5,0
"circ_3685",4,9,3,2,4,6,4,0
"circ_3686",10,16,8,0,7,16,6,10
"circ_3687",0,3,0,0,0,0,0,4
"circ_3688",0,0,0,0,0,0,0,0
"circ_3689",0,0,0,0,0,0,0,4
"circ_369",0,0,0,0,0,0,0,0
"circ_3690",0,2,0,0,0,0,0,0
"circ_3691",0,0,0,0,0,0,0,0
"circ_3692",0,0,0,0,0,0,0,0
"circ_3693",0,0,0,0,0,0,0,0
"circ_3694",6,2,3,6,4,3,3,10
"circ_3695",2,0,0,0,3,0,0,0
"circ_3696",0,0,0,0,0,0,0,0
"circ_3697",0,0,0,0,3,0,0,0
"circ_3698",25,27,37,39,35,51,29,20
"circ_3699",0,0,0,0,0,0,0,0
"circ_37",0,0,0,0,0,0,0,0
"circ_370",0,0,4,7,0,0,2,0
"circ_3700",0,0,0,0,0,0,0,0
"circ_3701",0,0,0,4,5,3,6,2
"circ_3702",0,0,0,0,0,0,0,0
"circ_3703",0,0,0,0,0,0,0,0
"circ_3704",0,0,0,0,2,2,0,0
"circ_3705",0,0,0,0,0,0,0,0
"circ_3706",0,0,0,0,0,0,0,2
"circ_3707",0,0,0,0,0,0,0,0
"circ_3708",4,6,8,7,18,7,2,9
"circ_3709",5,7,3,2,4,7,3,0
"circ_371",0,0,0,0,0,0,0,0
"circ_3710",0,0,0,0,0,0,0,0
"circ_3711",3,0,0,3,0,0,0,2
"circ_3712",22,31,23,44,44,25,18,31
"circ_3713",0,0,0,0,0,0,3,0
"circ_3714",0,0,0,0,0,0,0,0
"circ_3715",2,2,2,0,0,0,0,0
"circ_3716",0,0,0,0,0,0,0,0
"circ_3717",0,0,0,0,0,0,0,0
"circ_3718",0,0,0,0,0,0,0,0
"circ_3719",0,0,0,0,5,0,0,0
"circ_372",0,0,0,0,0,0,0,0
"circ_3720",0,0,0,0,0,0,0,0
"circ_3721",7,4,4,3,0,4,3,7
"circ_3722",0,0,0,0,0,0,0,0
"circ_3723",2,3,4,6,5,4,4,0
"circ_3724",0,0,0,0,0,0,0,0
"circ_3725",0,0,0,0,0,0,0,2
"circ_3726",0,0,2,0,0,0,0,0
"circ_3727",0,0,0,0,0,0,0,0
"circ_3728",0,0,0,0,0,0,0,0
"circ_3729",0,0,0,0,0,0,0,0
"circ_373",0,0,0,0,0,0,0,0
"circ_3730",3,0,12,0,3,0,0,0
"circ_3731",0,0,2,0,0,0,0,0
"circ_3732",0,0,0,0,0,0,0,0
"circ_3733",0,0,0,0,0,0,2,0
"circ_3734",0,0,2,0,0,0,0,0
"circ_3735",0,0,0,0,0,0,0,0
"circ_3736",0,0,0,0,0,0,0,0
"circ_3737",0,0,0,0,0,0,0,0
"circ_3738",0,0,0,0,0,0,0,0
"circ_3739",0,0,0,0,0,0,0,0
"circ_374",0,0,0,0,0,0,0,0
"circ_3740",0,0,0,3,0,0,0,0
"circ_3741",0,0,0,0,0,0,0,0
"circ_3742",0,0,0,3,3,0,2,0
"circ_3743",0,2,0,0,2,0,0,0
"circ_3744",2,0,0,4,2,0,3,0
"circ_3745",3,2,4,0,4,4,0,2
"circ_3746",0,0,0,0,4,0,0,0
"circ_3747",0,0,0,0,0,0,0,0
"circ_3748",0,0,0,0,0,0,0,0
"circ_3749",0,0,0,0,0,0,0,0
"circ_375",0,0,0,0,0,0,0,0
"circ_3750",0,0,0,0,0,2,0,0
"circ_3751",6,8,5,9,7,7,7,4
"circ_3752",0,0,0,0,0,0,0,0
"circ_3753",0,0,0,0,0,0,0,0
"circ_3754",0,0,4,6,0,0,0,0
"circ_3755",0,0,0,0,0,0,0,0
"circ_3756",0,0,5,5,2,0,3,0
"circ_3757",0,0,4,0,0,0,0,0
"circ_3758",0,0,3,0,0,3,2,0
"circ_3759",0,0,0,0,0,0,0,0
"circ_376",3,5,5,11,13,5,3,4
"circ_3760",4,0,0,0,0,0,4,0
"circ_3761",9,7,6,15,4,5,4,3
"circ_3762",5,10,8,9,4,12,11,5
"circ_3763",0,0,0,0,0,0,0,0
"circ_3764",0,0,0,0,0,0,0,0
"circ_3765",0,0,0,0,0,0,0,0
"circ_3766",0,0,0,0,0,0,0,0
"circ_3767",0,0,0,0,0,0,0,0
"circ_3768",0,0,0,0,0,0,0,0
"circ_3769",0,0,0,0,0,2,0,0
"circ_377",0,0,0,0,0,0,2,0
"circ_3770",2,0,0,2,0,0,2,0
"circ_3771",0,4,6,3,0,3,0,6
"circ_3772",0,0,0,0,0,0,0,0
"circ_3773",0,0,0,0,3,0,0,0
"circ_3774",0,0,0,0,0,0,0,2
"circ_3775",0,0,0,0,0,0,0,0
"circ_3776",0,0,6,0,0,0,0,0
"circ_3777",0,0,0,0,0,0,0,0
"circ_3778",0,0,0,0,0,0,0,0
"circ_3779",0,0,0,0,0,0,0,0
"circ_378",0,0,0,0,0,0,0,0
"circ_3780",0,0,2,0,0,0,0,0
"circ_3781",0,0,0,0,0,0,0,0
"circ_3782",0,0,3,0,0,0,0,0
"circ_3783",0,0,4,0,0,0,5,0
"circ_3784",0,0,0,0,3,0,0,0
"circ_3785",0,0,0,0,3,0,0,0
"circ_3786",0,0,0,0,0,0,0,0
"circ_3787",0,0,0,0,0,0,0,0
"circ_3788",0,0,0,2,0,0,0,0
"circ_3789",0,0,0,0,0,0,0,0
"circ_379",0,0,0,0,0,0,0,0
"circ_3790",0,0,0,0,2,0,0,0
"circ_3791",0,0,0,0,0,0,0,0
"circ_3792",0,0,0,0,0,0,0,0
"circ_3793",2,0,0,0,0,0,0,0
"circ_3794",2,0,0,0,0,0,0,0
"circ_3795",0,3,0,2,0,0,0,4
"circ_3796",0,0,0,0,0,0,0,0
"circ_3797",0,0,0,0,0,0,0,0
"circ_3798",0,0,0,0,0,0,0,0
"circ_3799",6,2,2,8,6,2,0,6
"circ_38",0,3,0,0,0,2,0,3
"circ_380",0,0,0,0,0,3,0,0
"circ_3800",0,0,0,0,0,0,0,0
"circ_3801",0,0,0,0,0,0,0,0
"circ_3802",0,0,0,0,0,2,0,0
"circ_3803",0,0,0,0,0,0,0,0
"circ_3804",0,0,2,0,0,0,0,0
"circ_3805",0,0,0,0,0,0,0,0
"circ_3806",0,0,4,0,0,0,0,0
"circ_3807",0,0,0,0,0,0,2,0
"circ_3808",0,0,0,0,0,0,2,0
"circ_3809",3,12,11,9,8,7,2,6
"circ_381",2,4,5,5,9,0,2,0
"circ_3810",0,0,0,0,0,0,0,0
"circ_3811",0,0,0,0,0,0,0,0
"circ_3812",0,0,0,0,0,0,0,0
"circ_3813",0,0,0,0,0,0,0,0
"circ_3814",0,7,7,0,0,5,5,4
"circ_3815",0,0,0,0,0,3,0,0
"circ_3816",0,6,9,4,5,2,2,0
"circ_3817",0,0,0,0,0,0,0,0
"circ_3818",129,136,118,111,138,147,107,98
"circ_3819",0,0,0,0,4,0,4,0
"circ_382",0,0,0,0,0,0,0,0
"circ_3820",2,2,3,2,4,3,2,0
"circ_3821",0,0,0,0,0,0,0,0
"circ_3822",0,0,0,0,0,0,0,0
"circ_3823",3,0,0,0,2,0,3,0
"circ_3824",0,2,0,0,0,5,0,0
"circ_3825",0,0,0,2,0,2,7,0
"circ_3826",0,0,2,0,0,0,0,0
"circ_3827",6,11,6,7,22,7,6,8
"circ_3828",2,0,0,0,3,0,0,0
"circ_3829",0,0,0,0,0,0,0,0
"circ_383",0,0,0,2,0,0,0,0
"circ_3830",0,0,0,0,0,0,0,0
"circ_3831",0,0,0,0,0,0,0,0
"circ_3832",0,0,0,0,0,0,0,0
"circ_3833",0,0,0,0,0,0,0,0
"circ_3834",2,3,4,2,0,4,3,4
"circ_3835",0,0,0,0,0,0,0,0
"circ_3836",3,2,0,0,0,0,0,3
"circ_3837",0,3,0,4,0,0,0,0
"circ_3838",0,0,2,3,3,0,0,2
"circ_3839",3,0,0,0,0,3,3,0
"circ_384",0,0,0,0,0,0,0,0
"circ_3840",7,11,8,7,6,11,8,9
"circ_3841",0,0,0,2,0,0,0,0
"circ_3842",0,0,0,0,0,0,0,0
"circ_3843",0,0,0,0,4,0,0,0
"circ_3844",0,0,0,0,0,0,0,0
"circ_3845",0,0,0,0,0,0,0,0
"circ_3846",0,0,0,0,0,0,0,0
"circ_3847",5,22,9,5,13,10,14,4
"circ_3848",2,0,2,2,5,4,0,0
"circ_3849",0,0,0,0,0,0,2,0
"circ_385",0,0,0,0,0,0,0,0
"circ_3850",0,0,0,0,0,0,2,0
"circ_3851",0,6,0,5,0,3,0,0
"circ_3852",0,0,0,0,0,0,0,0
"circ_3853",0,0,0,0,0,0,0,0
"circ_3854",0,0,0,0,0,0,3,0
"circ_3855",0,0,0,0,0,0,0,0
"circ_3856",0,0,0,0,0,0,0,0
"circ_3857",0,0,0,0,2,0,0,0
"circ_3858",0,0,0,0,0,0,0,0
"circ_3859",0,0,0,0,0,0,0,0
"circ_386",0,0,0,0,0,0,0,0
"circ_3860",0,0,0,0,0,0,0,0
"circ_3861",8,4,10,24,3,0,7,5
"circ_3862",4,0,4,13,0,0,3,0
"circ_3863",2,3,0,0,0,0,2,0
"circ_3864",0,0,0,0,0,0,0,0
"circ_3865",0,0,0,0,0,0,0,0
"circ_3866",2,0,0,0,0,0,0,0
"circ_3867",0,0,0,0,0,0,0,0
"circ_3868",0,0,0,0,0,0,0,0
"circ_3869",0,0,0,0,0,0,0,0
"circ_387",0,0,0,0,0,0,0,0
"circ_3870",0,0,0,0,0,0,0,0
"circ_3871",0,0,0,0,2,0,0,0
"circ_3872",0,0,0,4,0,0,0,0
"circ_3873",0,0,0,0,2,0,0,0
"circ_3874",0,0,0,0,2,0,0,0
"circ_3875",0,0,0,0,0,0,0,0
"circ_3876",0,0,0,0,0,0,0,0
"circ_3877",0,0,0,2,0,0,0,0
"circ_3878",0,0,0,0,0,0,2,0
"circ_3879",0,0,0,0,0,0,0,0
"circ_388",0,0,0,0,0,0,0,0
"circ_3880",0,0,0,2,0,0,0,0
"circ_3881",0,0,0,0,0,0,0,0
"circ_3882",0,3,4,0,0,0,0,0
"circ_3883",2,0,0,0,0,0,0,0
"circ_3884",0,0,0,0,0,0,0,0
"circ_3885",0,6,0,5,3,6,4,7
"circ_3886",0,0,0,2,0,0,0,0
"circ_3887",0,0,0,0,5,0,0,0
"circ_3888",0,0,0,4,0,0,0,2
"circ_3889",0,0,0,0,0,0,0,0
"circ_389",0,0,0,0,0,0,0,3
"circ_3890",0,0,0,0,0,0,0,0
"circ_3891",0,0,0,2,0,0,0,0
"circ_3892",0,0,0,0,2,0,2,0
"circ_3893",0,0,2,0,0,0,0,0
"circ_3894",0,0,9,5,0,10,4,2
"circ_3895",0,0,0,0,2,0,0,0
"circ_3896",0,0,0,0,0,0,0,0
"circ_3897",0,0,0,0,0,0,0,0
"circ_3898",7,2,4,4,5,3,2,5
"circ_3899",0,0,0,0,2,0,0,0
"circ_39",0,0,0,0,0,0,0,0
"circ_390",0,0,0,0,0,0,0,0
"circ_3900",0,0,0,0,0,0,0,0
"circ_3901",0,0,0,0,0,0,0,0
"circ_3902",0,0,0,0,0,0,0,2
"circ_3903",0,0,0,0,4,0,0,0
"circ_3904",0,0,0,0,0,0,0,0
"circ_3905",0,0,0,0,0,0,0,0
"circ_3906",0,0,0,4,0,0,0,0
"circ_3907",0,0,0,0,3,2,0,2
"circ_3908",0,0,0,0,0,0,0,0
"circ_3909",0,0,0,0,0,0,0,0
"circ_391",0,0,0,0,4,0,0,0
"circ_3910",0,3,0,0,0,0,0,0
"circ_3911",0,0,0,4,0,0,0,0
"circ_3912",0,0,0,0,0,0,0,0
"circ_3913",0,0,0,4,0,0,0,0
"circ_3914",0,0,0,0,0,0,0,0
"circ_3915",0,0,2,0,2,3,4,0
"circ_3916",0,0,0,0,0,0,0,0
"circ_3917",0,0,0,0,0,0,0,0
"circ_3918",0,0,0,0,0,0,0,0
"circ_3919",0,0,0,0,0,0,0,0
"circ_392",4,2,0,3,0,0,0,0
"circ_3920",0,0,3,0,2,3,0,0
"circ_3921",0,0,0,0,0,0,0,0
"circ_3922",0,0,0,0,0,0,0,0
"circ_3923",0,0,0,0,0,0,0,0
"circ_3924",2,0,0,2,0,0,0,0
"circ_3925",0,0,2,3,3,0,3,0
"circ_3926",0,0,0,0,0,0,0,0
"circ_3927",0,5,2,0,0,0,3,0
"circ_3928",0,0,0,0,3,0,0,0
"circ_3929",0,0,0,0,0,2,0,0
"circ_393",0,0,0,0,0,0,0,0
"circ_3930",0,0,0,0,0,0,0,0
"circ_3931",0,0,0,0,0,0,0,0
"circ_3932",0,0,0,0,0,0,0,0
"circ_3933",0,0,0,0,0,0,0,0
"circ_3934",0,0,0,0,0,0,0,0
"circ_3935",0,0,0,0,0,0,0,0
"circ_3936",0,0,0,0,0,0,0,0
"circ_3937",2,8,2,4,4,0,2,3
"circ_3938",0,0,0,0,0,0,0,3
"circ_3939",0,0,0,0,0,0,0,0
"circ_394",0,0,0,0,0,0,0,0
"circ_3940",0,0,0,0,0,0,0,0
"circ_3941",0,0,0,0,0,0,0,0
"circ_3942",0,0,0,0,0,0,0,0
"circ_3943",0,0,0,2,0,0,0,0
"circ_3944",6,0,0,0,0,2,2,0
"circ_3945",0,0,0,0,0,0,0,0
"circ_3946",11,12,8,4,8,11,20,14
"circ_3947",17,17,21,21,22,12,37,26
"circ_3948",5,14,6,2,18,6,16,11
"circ_3949",0,0,0,0,0,0,0,0
"circ_395",0,0,0,0,0,0,0,0
"circ_3950",0,0,7,0,0,0,0,0
"circ_3951",0,0,0,0,0,0,0,0
"circ_3952",0,0,0,0,2,0,0,0
"circ_3953",2,3,0,2,2,0,0,0
"circ_3954",0,0,3,0,0,0,0,0
"circ_3955",0,0,0,0,0,0,0,0
"circ_3956",0,0,0,0,0,0,0,0
"circ_3957",0,0,0,0,0,0,0,0
"circ_3958",0,0,0,0,0,0,0,0
"circ_3959",0,0,0,0,0,0,0,0
"circ_396",0,3,3,6,0,0,0,0
"circ_3960",0,0,0,0,0,0,0,0
"circ_3961",0,0,0,2,0,0,0,0
"circ_3962",0,0,0,0,3,0,0,0
"circ_3963",0,0,0,4,0,0,0,0
"circ_3964",0,0,0,0,0,0,0,0
"circ_3965",0,2,5,0,3,7,0,2
"circ_3966",0,0,0,0,0,0,0,0
"circ_3967",0,0,0,0,2,3,0,0
"circ_3968",0,0,0,0,0,0,0,0
"circ_3969",0,0,0,0,3,0,0,0
"circ_397",0,0,0,0,0,0,0,0
"circ_3970",2,3,3,0,6,5,0,0
"circ_3971",0,0,0,0,0,0,0,0
"circ_3972",0,0,0,2,0,0,2,0
"circ_3973",4,7,10,0,2,0,2,0
"circ_3974",0,0,0,0,0,0,0,0
"circ_3975",0,0,0,0,0,0,0,0
"circ_3976",0,0,4,0,3,0,0,0
"circ_3977",0,0,0,0,0,0,0,0
"circ_3978",3,0,4,0,0,0,0,6
"circ_3979",6,8,4,10,6,6,0,5
"circ_398",0,0,0,0,0,0,0,0
"circ_3980",0,4,0,3,2,0,0,0
"circ_3981",0,2,0,0,0,0,0,0
"circ_3982",0,0,0,0,0,0,0,0
"circ_3983",0,0,5,0,3,0,0,0
"circ_3984",0,0,0,0,0,0,0,0
"circ_3985",0,0,0,0,0,0,0,0
"circ_3986",0,0,0,0,0,0,0,0
"circ_3987",0,0,0,0,0,0,2,0
"circ_3988",0,0,0,0,0,0,0,0
"circ_3989",0,0,0,0,0,0,0,0
"circ_399",0,0,0,0,0,0,0,0
"circ_3990",0,0,0,0,0,0,0,0
"circ_3991",0,3,0,0,3,0,4,0
"circ_3992",0,0,2,0,2,0,4,0
"circ_3993",10,12,13,12,9,9,11,3
"circ_3994",0,0,0,0,0,0,0,0
"circ_3995",0,0,0,0,0,0,0,0
"circ_3996",0,0,0,0,0,0,0,0
"circ_3997",0,0,0,0,2,0,0,0
"circ_3998",0,0,0,0,0,0,0,0
"circ_3999",0,0,0,0,0,0,0,0
"circ_4",0,0,0,0,0,0,0,0
"circ_40",0,0,0,0,0,0,0,0
"circ_400",0,0,0,0,0,0,0,0
"circ_4000",0,0,0,0,0,0,0,0
"circ_4001",0,0,0,0,0,0,0,0
"circ_4002",0,0,0,0,0,0,0,4
"circ_4003",0,0,0,0,0,0,0,0
"circ_4004",0,0,0,0,0,0,0,2
"circ_4005",0,0,0,0,0,0,0,0
"circ_4006",0,2,4,2,2,0,0,0
"circ_4007",0,0,0,0,0,0,0,0
"circ_4008",0,0,0,0,0,0,2,0
"circ_4009",13,7,14,15,26,19,22,6
"circ_401",0,0,0,5,0,0,0,0
"circ_4010",0,0,0,0,0,0,0,0
"circ_4011",10,8,21,9,16,15,15,12
"circ_4012",0,0,0,0,0,0,0,0
"circ_4013",0,4,0,0,0,0,0,0
"circ_4014",0,0,2,0,0,0,0,0
"circ_4015",0,0,0,0,0,0,0,0
"circ_4016",0,3,2,0,5,3,0,0
"circ_4017",3,2,2,4,3,2,0,0
"circ_4018",2,2,0,0,0,0,3,0
"circ_4019",0,0,0,0,0,0,0,0
"circ_402",0,0,3,0,2,0,0,0
"circ_4020",0,0,0,0,0,0,0,0
"circ_4021",0,0,4,0,0,2,0,0
"circ_4022",3,0,0,0,0,0,0,0
"circ_4023",0,0,0,0,0,0,0,0
"circ_4024",0,0,0,0,0,0,0,0
"circ_4025",0,0,0,0,0,0,0,0
"circ_4026",0,0,0,0,0,0,0,0
"circ_4027",0,0,0,0,0,0,0,0
"circ_4028",0,0,0,0,0,0,0,0
"circ_4029",4,0,2,4,0,0,0,0
"circ_403",0,0,0,3,0,0,0,0
"circ_4030",4,0,0,0,0,3,0,0
"circ_4031",0,0,0,0,0,0,0,0
"circ_4032",0,0,3,0,0,0,0,0
"circ_4033",0,0,0,0,0,0,0,0
"circ_4034",0,0,0,0,0,0,0,0
"circ_4035",8,10,5,8,9,6,16,7
"circ_4036",0,2,0,2,0,0,0,0
"circ_4037",0,0,0,0,0,0,0,0
"circ_4038",0,0,0,0,0,0,0,0
"circ_4039",4,2,0,0,3,0,3,4
"circ_404",0,0,0,0,0,0,0,0
"circ_4040",0,0,0,0,3,2,0,0
"circ_4041",0,0,0,5,3,0,0,0
"circ_4042",2,0,0,0,2,0,3,0
"circ_4043",0,0,0,0,0,0,0,0
"circ_4044",0,0,0,0,0,0,0,2
"circ_4045",0,0,0,0,0,0,0,0
"circ_4046",6,5,0,3,0,4,3,2
"circ_4047",0,0,0,0,0,0,0,0
"circ_4048",0,0,0,0,0,0,0,0
"circ_4049",0,0,0,0,0,0,0,0
"circ_405",0,0,0,0,0,0,0,0
"circ_4050",0,0,0,0,0,0,0,0
"circ_4051",3,0,0,0,0,0,0,0
"circ_4052",0,0,0,0,0,0,0,0
"circ_4053",0,0,0,0,0,0,0,0
"circ_4054",0,0,0,0,0,0,0,0
"circ_4055",0,0,0,0,0,0,0,0
"circ_4056",0,0,3,0,0,0,0,0
"circ_4057",0,0,0,0,0,0,0,0
"circ_4058",0,0,0,0,0,0,0,0
