HC16,HC13,HC06,HC03,RRMS18,RRMS16,SPMS10,SPMS03
0,0,0,1,0,0,0,0
11,14,6,8,4,4,6,8
3,0,8,11,11,5,2,6
0,0,0,0,0,0,0,0
29821,28193,29718,30281,26535,30344,32319,28428
0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,1,0,3,0,0,1,2
2,1,7,11,17,2,0,11
15,24,16,57,14,12,7,13
1,4,7,13,4,4,2,4
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
28,66,34,48,57,46,45,50
0,0,1,0,0,0,0,0
2,9,19,3,4,14,6,5
0,3,0,2,0,1,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
44,64,27,49,58,50,32,29
1,4,3,0,1,1,0,3
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
44,9,27,29,29,24,26,25
2281,3652,3080,4170,4026,3392,1952,2233
0,0,0,0,0,0,0,0
290,294,268,307,367,319,179,236
0,0,0,0,0,0,0,0
2,0,2,4,6,1,1,2
444,407,460,516,467,382,336,389
257,289,246,354,290,287,181,183
189,191,172,227,204,155,145,128
984,1199,1188,1329,1279,1013,842,1034
0,0,0,0,0,0,0,0
306,287,205,139,251,226,188,166
729,879,861,776,896,770,731,773
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
5,2,7,12,9,3,6,6
0,0,0,0,0,0,0,0
1038,1048,922,1432,1361,1060,658,770
756,705,719,1219,821,835,521,442
953,1629,821,1028,1296,775,742,902
1166,1196,1303,1419,1322,1179,1050,1146
2200,1947,1933,1982,2075,2476,3152,2078
247,166,200,213,181,192,259,149
0,0,0,1,1,1,0,1
0,0,0,0,0,0,0,0
0,1,2,1,4,0,0,1
0,0,0,1,0,0,0,0
422,411,458,625,560,377,338,342
0,0,0,0,0,0,0,0
5,7,5,7,13,2,4,3
1456,1653,1240,1478,1503,1443,973,1166
0,0,0,0,0,0,0,0
4870,4045,4846,3202,4617,5703,4825,4546
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0
477,496,568,729,579,436,437,411
0,0,0,1,0,0,0,0
26,23,22,21,22,10,8,13
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,1,1,0,1,0,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
63,79,28,74,79,94,32,54
0,0,0,0,0,0,0,0
11,21,14,14,16,17,9,5
0,0,0,0,0,0,0,0
3,0,7,12,4,0,2,6
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
15,11,3,15,5,6,1,6
0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
44,51,26,27,38,58,22,36
0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
165,201,160,162,193,173,132,113
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
3,2,1,2,3,3,0,0
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0
13,10,7,17,19,16,0,6
19,24,18,26,28,21,14,8
23,53,20,21,43,25,12,24
8,4,6,6,6,4,0,1
0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0
700,11,25,39,30,52,52,11
0,0,2,0,0,0,0,0
58,36,18,54,32,60,71,16
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0
6,5,12,11,16,13,9,10
0,1,2,4,3,3,0,1
0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,2,1,2,3,0
0,0,0,0,0,0,0,0
9,8,7,3,10,2,1,3
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,4,3,1,2,0,0
0,0,0,0,0,0,0,0
83,175,86,118,117,128,80,114
59,79,27,95,159,105,82,52
0,0,0,0,0,0,0,0
14,29,24,34,12,11,14,32
0,0,0,0,0,0,0,1
961,1069,1123,1385,1318,971,658,902
0,0,0,0,0,0,0,0
2,0,0,0,2,0,1,0
3,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0
5,1,2,7,6,3,3,6
0,0,0,0,0,0,0,1
2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0
4177,7453,3870,5644,4821,4037,3518,3440
50,69,81,101,84,55,47,66
10,3,4,9,0,38,3,10
153,214,189,238,243,260,173,148
1,0,0,1,7,0,0,0
0,0,0,0,0,1,0,0
9,6,16,13,24,11,13,10
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2,4,4,3,5,3,0,4
121,101,128,118,81,92,51,94
1,0,0,0,0,0,0,0
25,37,15,44,28,35,24,17
0,0,0,2,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,2,1,1,2,1,0
0,3,1,1,1,1,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
50,42,18,51,31,23,22,24
0,0,0,0,0,0,0,0
2,11,0,7,3,6,5,2
0,0,0,0,0,0,0,0
2,9,3,2,2,5,3,0
11,59,18,65,44,45,1,23
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4,2,0,8,1,5,0,1
1,0,0,1,0,0,0,0
69,68,50,72,54,53,57,55
1,1,1,0,0,0,0,0
76,97,82,96,110,85,51,53
303,341,344,397,306,303,269,264
920,974,1138,1455,1378,1206,974,984
29,13,21,11,18,15,14,5
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
519,764,1016,1080,744,671,235,582
0,0,0,2,0,0,0,0
1,1,2,2,1,1,0,1
0,0,0,0,0,0,0,0
94,104,84,118,83,60,35,66
114,141,143,176,147,97,79,93
0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0
717,787,815,1228,954,729,631,615
0,0,0,0,0,0,0,0
16,9,12,19,28,21,10,12
0,0,0,0,0,0,0,0
28,31,24,30,27,15,15,24
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2,6,8,5,7,2,5,2
0,0,0,0,0,0,0,0
112,68,109,70,115,117,83,117
1,1,0,2,2,0,1,0
0,0,0,0,0,0,0,0
0,0,2,3,1,1,2,3
106,96,104,174,140,112,65,55
197,223,226,260,280,241,269,239
48,38,32,65,64,28,33,36
287,344,309,477,366,272,217,278
4,17,7,6,11,9,1,10
32,35,18,17,42,29,3,27
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,1,0,0,0
9,11,18,9,12,8,10,6
46,60,23,59,39,34,15,13
0,9,0,4,4,2,1,2
0,0,0,0,0,0,0,0
149,170,183,181,248,201,178,174
0,0,0,2,0,0,0,0
1,3,0,2,0,1,6,2
0,0,0,0,0,0,0,0
12,19,15,10,17,19,17,16
0,0,0,0,0,0,0,0
0,0,1,0,0,0,1,0
0,2,3,5,6,4,5,3
2,0,0,0,0,0,0,0
6701,7932,5887,5238,7648,8456,7415,7959
0,0,0,0,0,0,0,0
2,0,5,2,1,3,0,1
6,1,1,1,2,1,0,2
3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
147,160,180,63,24,155,70,246
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
12,17,14,24,19,21,9,7
0,0,0,0,0,0,0,0
4,0,1,1,6,3,0,4
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
5,10,3,1,12,0,2,0
42,31,48,75,57,49,25,61
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
593,594,430,468,578,674,608,487
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
209,239,205,253,276,248,133,231
9,25,4,18,52,24,23,31
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0
11,6,34,27,17,10,18,20
1302,1324,1253,1810,1503,1278,1095,992
1,0,0,2,1,0,2,0
0,0,0,0,0,0,0,0
9,16,10,12,11,10,1,17
13,20,4,29,13,26,10,8
0,1,0,5,0,0,2,1
38,55,13,39,14,37,14,5
0,0,1,0,0,3,0,2
1627,2328,1459,2179,2066,2184,1212,1412
0,0,0,0,0,0,0,0
4161,4816,4356,3792,4771,5135,4701,4513
112,76,94,93,134,76,24,53
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,1,1,0,0,1,0,3
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
14,17,11,13,20,17,1,8
0,0,0,0,0,0,0,0
7,18,2,10,3,4,3,3
8,24,21,29,13,15,13,13
0,0,0,0,0,0,0,0
0,1,2,0,0,2,0,2
0,0,0,0,1,0,1,1
35,27,26,63,53,50,32,42
2,1,0,3,6,6,3,2
0,0,0,0,0,0,0,0
0,0,6,1,0,0,0,0
0,0,0,0,0,0,0,0
148,192,141,154,134,160,121,149
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
24,24,42,40,17,24,20,22
1,0,0,0,0,0,0,1
19,15,14,10,15,18,22,14
2820,2431,1914,2316,2133,2708,2360,2062
0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
965,1545,1161,1473,1105,947,1201,980
0,0,0,5,0,2,3,0
0,0,0,0,0,0,0,0
7,22,2,8,12,3,12,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
12,4,16,12,6,4,5,2
1,4,5,3,7,2,1,2
0,1,2,2,6,7,2,1
0,1,3,1,1,0,1,0
22,18,20,24,41,15,15,15
9,4,0,2,9,7,9,4
0,0,0,1,2,0,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
17,11,11,8,9,11,10,13
309,342,321,314,325,318,266,336
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,1,2,1,0,0
0,0,0,0,0,0,0,0
823,976,1069,1079,893,610,529,583
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
957,1411,1050,1114,1564,1418,1514,1503
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1079,1038,886,1054,979,944,897,934
0,0,0,0,0,0,0,0
400,484,396,369,407,384,314,339
2,0,1,1,4,1,0,5
431,475,510,569,549,439,397,453
0,0,0,0,0,0,1,0
1,3,1,2,5,0,4,1
0,0,0,0,0,0,0,0
1234,1201,1122,1526,1432,1408,1003,1019
0,0,0,1,0,0,0,0
60,60,42,63,36,31,20,23
13,40,26,43,50,26,14,50
89,95,64,79,85,95,61,66
3270,2916,3245,3908,2923,2241,2320,2271
496,535,339,353,469,452,512,468
1476,1700,1535,1889,1524,1663,1683,1666
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
231,172,197,267,124,95,60,124
15,20,22,17,33,12,12,20
694,798,791,786,628,589,404,448
110,80,51,87,58,72,58,48
318,286,283,473,412,346,224,192
5,3,7,13,7,0,4,3
0,0,0,0,0,0,0,0
447,440,359,377,456,436,503,482
0,0,0,0,0,0,0,0
2830,2863,3026,3806,3213,2614,2326,2581
2988,2802,2718,2757,2760,3130,3349,2824
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,1,1,1,0,1,1,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
34,111,1,29,3,14,43,0
0,0,0,0,0,0,0,0
0,0,2,4,0,0,1,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
15,33,14,26,34,16,23,8
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
28,33,47,36,43,31,12,27
0,0,0,0,0,0,0,0
205,129,162,51,39,100,78,168
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
6,11,4,15,5,9,2,1
0,1,0,5,0,1,0,0
8,19,9,10,19,14,10,9
11,18,16,18,11,28,5,7
0,0,3,3,0,2,1,3
0,0,0,0,0,0,0,0
251,205,291,106,87,171,79,228
6,4,5,4,6,2,4,4
0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1
0,0,2,0,0,0,0,0
31,14,16,11,9,31,18,11
3954,3769,3714,4646,4411,3726,3848,3723
278,278,291,250,281,419,357,282
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
59,116,50,104,89,75,22,35
0,1,0,0,2,1,0,4
0,0,0,0,0,0,0,0
531,673,453,750,673,702,615,650
34,37,48,14,12,18,15,38
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,1
2,2,10,3,2,4,4,1
0,0,0,0,0,0,0,0
0,0,0,1,0,1,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2,2,1,0,0,0,2,0
0,0,0,0,0,0,0,0
216,268,297,365,350,228,173,145
41,34,47,60,43,40,42,37
0,1,1,0,0,2,0,0
0,0,0,0,0,0,0,0
225,244,205,318,265,203,191,165
0,0,0,0,0,0,0,0
14,18,11,9,13,4,7,31
1396,1577,1396,1447,1700,1589,1600,1425
6,6,3,9,5,9,3,4
25,23,9,32,18,18,10,9
0,0,0,0,0,0,0,0
559,670,645,1016,891,640,535,600
18,17,34,20,19,11,10,26
166,203,303,179,165,185,107,195
0,0,0,0,0,0,0,0
2,2,0,0,7,0,1,3
2,2,1,1,0,0,0,1
0,0,0,1,1,0,0,2
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
134,199,240,187,250,192,118,174
0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
305,310,226,234,278,291,362,271
11,13,0,10,8,5,9,4
0,0,0,0,0,0,0,0
326,397,403,457,504,322,186,357
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
6025,6068,5245,6785,6279,6681,4991,4457
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4,10,8,13,7,7,6,15
4,5,3,5,2,3,2,5
49,114,50,100,111,74,42,61
0,0,0,0,0,0,0,0
19,16,21,14,16,20,17,6
0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0
0,1,0,2,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
190,209,107,174,158,122,173,166
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,3,0,4,1,8,0,0
0,0,0,3,0,0,0,1
11,10,7,11,23,13,3,10
0,0,0,0,0,0,0,0
88,80,135,148,134,86,52,98
101,121,156,187,143,113,76,142
196,213,244,346,387,217,97,199
155,197,193,180,210,170,157,188
288,308,345,447,359,313,192,246
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
410,514,515,664,648,424,324,532
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
9,11,22,4,18,16,3,2
2,0,1,3,5,3,1,0
2705,3236,1642,2473,1965,2029,2391,2792
0,0,0,0,0,0,0,0
5,23,8,12,36,15,11,14
621,1177,623,1055,826,635,513,459
0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0
1790,1650,1611,1432,2232,2512,2036,2206
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0
757,873,655,595,737,1117,439,834
2181,2643,3072,4545,3194,2473,1406,1465
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2,1,0,1,1,0,1,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
14,11,9,15,12,12,10,11
3,1,2,0,2,0,1,2
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,4,0,3,2,8,2,2
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0
0,0,2,1,0,1,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1216,1573,1349,1587,1206,1332,1063,1118
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,2,0
0,0,0,0,0,0,0,0
39,42,30,41,59,42,31,34
28,36,22,19,31,16,24,24
470,408,483,515,436,256,371,339
40,39,25,63,19,42,24,37
0,0,0,0,0,0,0,0
318,339,290,390,358,268,143,253
1376,1653,1883,1142,1182,1511,2498,1590
3,12,3,19,8,9,4,6
0,0,1,4,0,0,2,3
2610,3983,3955,2492,2857,2030,2147,2820
0,0,0,0,1,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
35,29,51,43,49,37,10,18
41,21,47,25,67,65,54,50
0,0,0,0,0,0,0,0
9,10,7,11,8,9,8,4
2929,3094,2730,3387,2860,2672,2480,2308
0,0,0,0,0,1,0,0
42,18,41,15,43,73,55,38
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
6,8,5,4,8,14,5,6
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2,0,0,2,5,0,1,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1
0,2,0,0,0,0,0,0
3610,3922,3755,3128,4357,4986,4757,4762
0,0,1,0,2,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
134,123,141,182,161,124,79,112
0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0
0,1,4,1,0,2,0,2
5,1,4,1,2,3,1,1
0,0,0,0,0,0,0,0
89,135,126,200,129,138,108,121
0,0,0,0,0,0,0,0
47,50,78,66,28,24,6,41
376,385,521,468,438,303,200,320
3374,3960,2067,5154,2035,2241,2570,3290
4,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0
16,6,17,17,10,17,12,11
0,0,1,0,1,0,1,1
12,3,11,5,6,2,5,10
0,1,0,0,0,0,0,0
352,332,371,460,432,352,247,290
0,0,0,0,0,0,0,0
15,21,27,17,34,33,15,25
4167,3503,4945,3677,4635,4921,4633,4312
97,75,70,40,76,105,99,82
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
3165,3082,2647,2181,3194,3784,4064,3948
282,250,163,242,275,243,260,207
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
38,25,23,27,26,24,16,23
0,0,0,0,1,0,0,0
0,2,1,0,1,0,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
3,3,1,6,1,2,2,7
0,0,0,0,0,0,0,0
1244,1717,1274,1902,1803,1976,1247,1466
48,74,50,63,75,91,77,75
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,2,0,1
145,239,202,215,175,149,136,114
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
849,826,932,1166,1179,852,513,759
0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,2,0,11,2,1,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0
58,64,47,32,63,50,93,48
578,1152,486,720,831,699,699,716
2,0,2,0,2,0,0,1
21,12,28,26,16,17,15,14
0,0,0,0,0,0,0,0
701,821,815,1049,719,742,565,673
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
47,47,49,61,44,46,28,48
24,28,33,41,46,26,11,26
28,18,18,16,21,20,34,21
0,0,0,0,0,1,0,0
56,42,13,33,41,42,69,30
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2,2,1,5,0,0,0,3
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,4,0,0
7,16,11,6,15,7,9,4
0,0,0,0,0,0,0,0
336,373,382,480,434,325,224,296
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
21,34,59,49,35,26,14,37
1,1,0,2,1,2,0,1
1603,1766,1782,2319,1941,1656,1344,1463
0,0,0,0,0,0,0,0
0,0,1,2,3,1,0,1
496,542,570,685,802,696,605,651
271,234,369,447,427,322,171,192
66,95,102,193,143,62,50,73
0,0,0,0,0,0,0,0
1,1,1,1,0,0,3,0
0,4,6,13,8,0,2,5
0,0,0,2,0,0,0,0
3253,3646,3360,2744,3546,3427,2218,2216
0,0,0,0,0,0,0,0
5,10,0,14,10,16,3,8
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
16,16,23,22,28,19,12,16
0,0,0,0,0,1,1,1
1,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,1,0,1,0,0
9,6,13,13,9,3,8,12
0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4,0,1,0,1,0,2,4
0,0,0,0,0,0,0,0
0,1,2,0,4,0,0,2
0,0,0,0,0,0,0,0
1890,1601,1544,1433,1330,1557,1470,2151
287,206,248,364,197,235,93,220
33,9,12,38,51,67,61,24
0,0,0,1,2,0,0,1
0,0,0,0,0,0,0,0
778,602,679,665,749,818,726,600
58,67,94,103,117,68,36,59
17,15,20,22,7,8,13,13
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0
4,15,7,9,6,3,2,3
1,1,0,1,5,4,3,0
36,66,52,114,86,74,56,42
0,0,0,0,0,0,0,0
0,0,0,0,2,0,0,0
6,11,5,7,4,17,4,5
3,1,2,1,3,0,2,6
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1514,2107,2671,2963,2673,2282,1012,1373
16,0,5,56,8,1,9,2
2,0,2,0,0,0,0,0
2,0,5,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
3,1,1,0,2,0,0,4
220,245,223,423,297,204,140,161
64,52,60,49,45,45,25,36
1,2,4,2,4,2,2,2
0,0,0,0,0,0,0,0
1,0,0,1,0,2,0,1
1,9,10,3,7,6,6,2
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0
236,217,261,234,170,195,248,245
0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0
1,0,0,3,0,0,0,1
11,5,4,12,10,5,3,2
200,275,334,275,295,270,252,284
0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,1,2,7,6,0,2
106,66,65,47,25,58,24,53
47,35,55,41,47,60,8,38
15,20,25,29,49,34,6,21
0,1,0,1,0,0,2,0
34,23,23,34,17,29,37,30
1036,1186,1038,1368,1243,1250,1039,1061
2,7,1,6,11,4,3,7
71,103,67,93,65,73,67,73
80,43,60,44,81,62,91,67
3,5,0,36,1,2,0,1
0,0,0,0,0,0,0,0
685,743,821,737,790,674,526,818
0,1,0,0,0,0,1,0
0,0,0,1,0,0,0,0
2,1,1,0,1,3,0,1
1560,1524,1632,1450,1543,2184,2127,1900
0,0,0,1,0,0,0,0
178,246,215,212,105,288,182,155
4,2,1,2,0,2,1,0
3,2,1,3,2,4,1,0
0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0
0,1,0,1,1,0,0,1
1167,1155,964,1304,1307,1189,1215,1732
1147,1171,1031,1209,1060,1128,874,1017
263,341,260,285,201,194,141,182
256,312,278,414,415,396,188,225
1362,1662,1870,2098,2177,1627,1144,1367
177,154,176,100,202,160,134,189
0,4,0,0,1,1,1,0
5,2,3,6,2,5,1,0
0,0,0,0,0,0,0,0
271,331,344,369,330,272,168,254
308,235,444,517,510,410,98,436
0,0,0,0,0,0,0,0
4,14,4,13,12,6,2,8
0,1,0,1,0,0,0,1
0,0,0,3,0,0,0,0
0,0,0,0,0,0,0,0
11,17,8,8,2,5,8,5
0,0,0,0,0,0,0,0
3,7,12,8,11,4,16,8
2,0,5,4,3,3,2,1
0,0,0,0,0,0,0,0
0,5,1,0,1,1,0,0
0,1,0,1,1,0,0,1
0,0,0,0,0,0,0,0
2,8,6,8,3,2,8,7
43,33,25,47,55,51,61,36
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,1
666,677,634,747,601,570,488,591
0,1,0,2,1,0,0,0
93,125,116,144,154,147,90,108
120,116,75,113,136,158,120,100
207,248,287,161,254,338,260,254
15,26,123,39,31,24,12,11
177,209,209,272,252,162,125,159
0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0
51,75,31,41,35,30,25,31
2677,2675,2233,1877,2859,3189,2947,2797
1650,1456,1237,1745,1205,1182,1148,926
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,1,0,3,0,0
0,0,0,0,0,0,0,0
73,41,65,55,18,30,13,45
172,171,227,222,210,156,105,164
0,0,0,0,0,0,0,0
0,0,0,1,5,0,2,0
293,337,157,287,285,357,334,203
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
541,539,490,816,716,675,409,425
0,0,0,0,0,0,0,0
451,515,496,630,627,420,431,466
0,7,1,0,4,0,1,0
1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0
889,1018,934,1030,1041,869,633,776
0,6,3,2,3,1,6,1
0,0,1,3,0,2,3,2
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
3,2,1,1,3,2,3,1
0,0,0,0,0,1,0,0
0,1,0,2,3,0,0,0
0,0,0,0,0,0,0,0
1119,931,1031,693,1069,1212,844,1279
2,0,2,0,0,2,1,1
