,logFC,logCPM,LR,PValue,DE,FDR
15379,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15380,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15393,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15394,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15396,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15397,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15401,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15405,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15408,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15410,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15411,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15413,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15415,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15416,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15417,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15418,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15420,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15421,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15422,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15423,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15424,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15426,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15428,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15431,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15439,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15440,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15441,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15442,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15443,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15444,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15445,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15446,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15448,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15449,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15450,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15451,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15452,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15454,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15456,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15457,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15458,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15460,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15461,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15462,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15463,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15465,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15466,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15467,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15468,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15469,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15470,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15471,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15475,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15477,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15478,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15481,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15482,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15483,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15485,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15486,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15488,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15489,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15491,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15492,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15493,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15498,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15499,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15502,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15503,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15505,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15506,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15507,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15512,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15513,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15515,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15519,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15520,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15523,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15524,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15526,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15527,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15529,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15531,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15532,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15534,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15535,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15536,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15537,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15539,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15540,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15541,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15542,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15543,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15544,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15546,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15548,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15549,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15551,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15552,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15554,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15556,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15557,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15559,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15560,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15561,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15562,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15563,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15565,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15566,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15569,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15570,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15571,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15573,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15574,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15577,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15582,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15584,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15587,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15588,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15594,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15597,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15599,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15603,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15604,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15608,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15609,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15610,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15611,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15612,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15616,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15617,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15619,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15622,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15623,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15624,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15625,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15626,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15628,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15629,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15631,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15635,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15636,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15640,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15641,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15642,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15643,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15645,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15646,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15647,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15649,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15650,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15651,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15652,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15653,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15654,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15655,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15656,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15657,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15660,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15661,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15662,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15663,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15665,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15666,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15667,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15669,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15670,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15672,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15673,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15674,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15678,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15682,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15684,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15685,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15689,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15696,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15697,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15700,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15701,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15703,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15705,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15708,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15709,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15710,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15711,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15712,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15717,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15722,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15724,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15726,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15727,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15730,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15731,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15733,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15734,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15735,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15737,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15738,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15739,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15740,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15741,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15742,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15745,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15746,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15747,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15748,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15749,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15750,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15752,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15753,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15755,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15758,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15759,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15762,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15763,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15767,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15769,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15772,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15773,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15774,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15784,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15785,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15786,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15790,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15792,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15795,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15797,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15801,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15802,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15804,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15805,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15807,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15808,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15809,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15810,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15811,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15812,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15813,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15814,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15815,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15824,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15826,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15828,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15829,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15830,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15833,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15836,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15837,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15839,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15841,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15842,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15844,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15846,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15849,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15850,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15854,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15856,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15857,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15858,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15860,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15861,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15863,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15865,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15868,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15869,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15870,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15871,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15874,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15877,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15878,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15879,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15880,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15881,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15882,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15884,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15890,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15891,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15892,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15893,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15896,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15897,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15899,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15903,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15908,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15909,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15910,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15911,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15912,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15913,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15918,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15921,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15923,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15924,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15925,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15926,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15928,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15933,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15934,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15936,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15937,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15939,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15940,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15944,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15945,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15946,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15950,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15951,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15953,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15955,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15961,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15962,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15963,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15964,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15968,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15971,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15973,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15974,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15981,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15983,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15984,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15985,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15986,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15988,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15993,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15996,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15998,2.59288349918893e-16,-3.23467025672579,0,1,0,1
15999,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16000,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16004,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16007,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16008,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16010,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16011,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16013,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16014,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16015,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16016,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16020,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16021,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16023,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16024,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16025,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16026,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16027,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16032,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16033,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16036,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16037,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16039,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16042,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16047,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16049,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16055,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16056,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16059,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16060,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16061,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16062,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16065,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16066,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16069,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16070,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16074,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16076,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16078,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16079,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16080,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16081,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16084,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16085,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16086,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16089,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16093,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16094,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16095,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16096,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16097,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16098,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16099,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16100,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16103,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16104,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16105,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16106,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16107,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16110,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16114,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16115,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16117,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16121,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16122,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16123,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16124,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16125,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16127,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16131,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16133,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16135,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16137,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16139,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16142,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16143,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16145,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16148,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16151,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16153,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16154,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16155,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16157,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16158,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16159,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16160,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16164,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16165,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16166,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16168,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16169,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16170,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16171,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16172,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16173,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16174,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16176,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16178,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16180,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16184,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16186,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16189,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16193,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16195,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16198,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16199,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16200,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16201,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16202,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16203,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16207,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16209,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16210,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16213,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16214,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16216,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16220,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16222,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16224,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16225,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16226,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16227,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16228,2.59288349918893e-16,-3.23467025672579,0,1,0,1
16230,2.59288349918893e-16,-3.23467025672579,0,1,0,1
