,HC16,HC13,HC06,HC03,RRMS18,RRMS16,SPMS10,SPMS03
42991,0,0,0,0,0,0,0,0
42992,0,0,0,0,0,0,0,0
42993,0,1,3,2,0,5,2,0
42994,27,24,22,30,39,31,29,36
42995,0,0,0,0,0,0,0,0
42996,0,0,0,0,0,0,0,0
42997,0,0,0,0,0,0,0,0
42998,0,0,0,0,0,0,0,0
42999,0,0,0,0,0,0,0,0
43000,0,0,0,0,0,0,0,0
43001,49,98,44,124,113,72,51,165
43002,110,80,128,117,111,126,101,95
43003,2090,2012,1887,3017,2753,2187,1474,1695
43004,170,165,169,193,255,220,211,171
43005,8,4,4,2,7,1,2,1
43006,0,0,0,0,0,0,0,0
43007,510,642,673,913,712,563,396,475
43008,165,196,159,197,208,166,154,172
43009,622,587,552,607,591,584,547,443
43010,276,297,248,262,272,323,379,318
43011,0,0,0,0,0,0,1,0
43012,0,0,0,0,0,0,0,0
43013,0,0,0,0,0,0,0,1
43014,51,29,55,42,73,55,33,76
43015,3,1,1,1,0,1,1,0
43016,195,218,230,287,275,213,141,192
43017,87,91,55,74,96,65,30,47
43018,4150,4065,4607,5347,3996,3273,2615,2960
43019,0,1,0,2,0,0,0,0
43020,3,6,2,14,16,11,0,11
43021,0,0,0,0,0,0,0,1
43022,170,194,180,203,177,181,169,199
43023,4,0,2,1,2,3,1,1
43024,591,661,618,768,588,427,423,482
43025,247,256,313,337,307,240,154,294
43026,8,5,6,7,5,2,5,8
43027,201,234,273,272,289,211,131,190
43028,3799,4149,3452,4886,4032,3954,3212,3245
43029,1348,1546,1277,1103,1198,1143,896,1375
43030,0,0,0,0,0,0,0,0
43031,62,67,141,100,110,84,48,64
43032,0,0,0,0,0,0,0,0
43033,0,0,0,0,0,0,0,0
43034,0,0,0,0,0,0,0,0
43035,300,322,301,332,322,260,170,212
43036,0,0,0,0,0,0,0,0
43037,15,7,7,14,9,7,6,8
43038,0,0,0,0,0,0,1,3
43039,0,0,0,0,0,0,0,0
43040,0,0,0,0,0,0,0,0
43041,0,0,0,0,0,0,0,0
43042,11,4,14,21,12,14,1,13
43043,0,0,0,0,0,0,0,0
43044,0,0,0,0,0,0,0,0
43045,0,0,0,0,0,0,0,0
43046,160,210,150,157,155,138,204,102
43047,1,0,0,0,0,0,0,0
43048,0,0,0,0,0,0,0,0
43049,0,0,0,3,0,0,0,0
43050,0,0,0,0,0,0,0,0
43051,0,0,0,0,0,0,0,0
43052,6,28,15,24,32,16,3,17
43053,48,89,89,95,78,91,17,48
43054,5,13,3,5,8,8,9,6
43055,0,0,0,0,0,1,0,0
43056,0,0,0,0,0,0,0,0
43057,159,175,189,396,181,171,224,133
43058,420,433,382,760,530,465,357,327
43059,4292,4324,4492,5068,5440,4833,2833,4068
43060,549,611,545,419,608,595,612,1003
43061,0,0,0,0,0,0,0,0
43062,0,0,0,0,0,0,0,0
43063,0,0,0,0,0,0,0,0
43064,102,52,50,69,60,57,30,69
43065,1,0,0,0,0,0,0,0
43066,38,26,24,46,34,26,16,31
43067,0,0,0,0,1,1,0,0
43068,4,5,1,2,2,3,3,1
43069,0,0,0,0,0,0,0,0
43070,0,0,0,0,0,0,0,0
43071,1,0,0,0,0,0,0,0
43072,0,0,0,0,0,0,0,0
43073,0,0,0,0,0,0,0,0
43074,0,0,0,0,0,0,0,0
43075,0,3,0,0,1,0,0,0
43076,1,0,1,0,0,0,0,1
43077,0,0,0,0,0,0,0,0
43078,1,0,0,0,1,0,0,0
43079,0,0,0,0,0,0,0,0
43080,3,5,1,6,0,2,0,0
43081,0,0,0,0,0,0,0,0
43082,8,2,1,1,0,1,5,1
43083,0,0,0,0,0,0,0,0
43084,0,0,0,0,0,0,0,0
43085,2,5,3,7,4,1,1,0
43086,3,8,2,5,2,4,2,4
43087,0,0,0,0,0,0,0,0
43088,0,0,0,0,0,0,0,0
43089,0,0,0,1,0,0,0,0
43090,0,2,0,1,0,1,0,0
43091,0,0,0,0,0,0,2,0
43092,0,0,0,0,0,0,0,0
43093,8,9,15,18,15,7,4,11
43094,0,0,0,0,0,0,0,0
43095,0,0,0,0,0,0,0,0
43096,0,0,0,0,0,0,0,0
43097,0,0,0,0,0,0,0,0
43098,46,18,24,12,8,30,26,7
43099,0,0,0,0,0,0,0,0
43100,0,0,1,0,0,0,0,0
43101,0,0,0,0,0,0,0,0
43102,0,1,0,0,1,1,0,0
43103,5,1,2,8,3,1,0,1
43104,0,0,0,0,0,0,0,0
43105,0,1,0,0,0,0,0,0
43106,0,0,0,0,0,0,0,0
43107,0,0,0,1,0,0,0,0
43108,0,0,0,2,0,0,0,1
43109,3,2,9,2,2,0,2,3
43110,233,190,183,89,239,114,117,294
43111,0,0,0,0,0,0,0,0
43112,0,0,0,0,0,0,0,0
43113,0,0,0,0,0,0,0,0
43114,61,64,60,84,146,156,15,91
43115,0,0,0,0,0,0,0,0
43116,31,32,43,54,34,31,33,37
43117,0,0,0,0,0,1,0,0
43118,1258,1284,1258,1955,1278,986,891,784
43119,0,0,0,0,0,1,0,0
43120,2,10,5,7,9,9,6,6
43121,0,0,0,0,0,0,0,0
43122,171,215,163,187,116,123,161,186
43123,93,96,67,100,110,73,54,113
43124,0,0,0,0,0,0,0,0
43125,211,220,198,261,215,189,128,182
43126,0,0,0,0,0,0,0,0
43127,43,58,68,77,61,53,31,43
43128,332,355,359,424,407,403,224,245
43129,0,0,0,0,0,0,0,0
43130,0,2,0,0,1,0,5,0
43131,0,0,0,0,0,0,0,0
43132,2,0,0,0,0,0,0,0
43133,0,0,0,0,0,0,0,0
43134,0,0,0,0,0,0,0,0
43135,3350,3461,2419,4401,3188,3295,2624,2110
43136,18,11,12,9,5,8,13,5
43137,111,155,186,169,168,95,71,91
43138,0,0,0,0,0,0,0,0
43139,0,0,0,0,0,0,0,0
43140,0,0,0,0,0,0,0,0
43141,31,4,17,14,25,7,27,10
43142,0,0,0,0,0,0,0,0
43143,0,2,1,0,0,2,0,0
43144,7,8,2,17,6,6,4,1
43145,0,0,0,0,0,0,0,0
43146,748,809,734,1006,920,840,680,567
43147,0,0,1,0,0,2,0,1
43148,0,0,0,0,0,0,0,0
43149,0,0,0,0,0,0,0,0
43150,0,0,0,0,0,0,0,0
43151,55,66,90,101,67,91,33,57
43152,629,633,524,677,659,709,528,550
43153,0,0,0,0,0,0,0,0
43154,3,0,0,0,0,0,0,0
43155,1,0,0,0,0,0,0,0
43156,2,0,0,0,0,0,0,0
43157,5675,7028,5545,9296,7906,6711,4163,4882
43158,0,0,0,0,0,0,0,0
43159,695,662,692,889,734,688,578,617
43160,71,77,75,136,101,82,44,70
43161,3,1,0,1,1,3,1,0
43162,1535,1346,1387,1725,1790,1828,1834,1561
43163,1282,1517,1225,1497,1492,1437,1126,1331
43164,6126,5482,5439,5410,5441,6546,6879,6828
43165,1,11,3,1,1,0,4,1
43166,0,0,0,0,0,0,0,3
43167,0,2,0,2,1,0,0,0
43168,0,0,0,1,1,0,0,0
43169,835,891,806,992,1070,1632,874,1163
43170,4,0,1,8,4,4,1,5
43171,7,5,4,1,0,3,2,5
43172,0,0,0,0,0,0,0,0
43173,0,0,0,0,0,0,0,0
43174,52,43,113,70,87,81,31,31
43175,0,2,0,1,1,0,0,0
43176,3,5,2,3,4,7,1,3
43177,0,0,0,0,0,0,0,0
43178,30,38,32,24,24,23,38,32
43179,231,146,89,81,85,130,88,120
43180,0,1,0,0,1,2,0,0
43181,0,0,0,0,0,0,0,0
43182,1,0,0,1,0,5,0,0
43183,0,0,0,0,0,0,0,0
43184,0,0,0,0,0,0,0,0
43185,0,0,0,0,0,0,0,0
43186,15,12,15,7,15,18,12,8
43187,199,266,178,230,236,268,238,207
43188,0,0,0,0,0,0,0,0
43189,1426,1736,1409,1872,1761,1540,1040,1147
43190,0,0,0,0,0,0,0,0
43191,1,0,0,0,0,0,0,0
43192,0,1,0,0,0,1,0,0
43193,0,0,2,6,1,0,0,2
43194,0,3,1,3,6,0,1,1
43195,0,0,0,0,0,0,0,0
43196,0,0,0,0,0,0,0,0
43197,1,2,0,0,4,1,0,3
43198,0,1,0,1,0,0,1,0
43199,0,0,0,0,0,0,0,0
43200,0,0,0,0,0,0,0,0
43201,0,0,0,0,0,0,0,0
43202,10,4,1,9,6,5,1,2
43203,19,37,24,26,12,21,14,30
43204,993,1114,1043,1253,1306,1009,750,1018
43205,0,0,0,0,0,0,0,0
43206,0,0,0,0,0,0,0,0
43207,0,0,0,0,0,0,0,0
43208,44,47,43,71,68,33,42,33
43209,0,0,0,1,0,0,0,0
43210,0,0,0,0,0,0,0,0
43211,0,0,0,0,0,0,0,0
43212,0,0,0,0,0,0,0,0
43213,0,0,0,0,0,0,0,0
43214,285,257,375,413,305,228,186,231
43215,63,108,89,119,79,82,125,72
43216,0,0,0,0,0,0,0,0
43217,0,0,0,0,0,0,0,0
43218,0,0,0,0,0,0,0,0
43219,0,0,0,0,0,0,0,0
43220,9,2,8,4,6,4,4,56
43221,718,705,666,868,560,526,466,502
43222,0,0,0,0,0,0,0,0
43223,657,694,778,675,830,618,436,707
43224,0,0,0,0,0,0,0,0
43225,0,0,0,0,0,1,0,0
43226,0,4,1,2,7,1,1,0
43227,0,0,0,0,0,0,0,0
43228,148,191,188,379,196,141,162,154
43229,0,1,0,0,2,3,0,1
43230,389,553,358,405,404,408,272,365
43231,250,99,191,189,168,110,75,78
43232,6,5,6,10,11,24,6,3
43233,70,66,129,76,88,62,53,85
43234,12,14,13,25,9,10,3,6
43235,0,0,0,0,0,0,0,0
43236,0,0,0,0,0,0,0,0
43237,51,44,55,25,35,43,32,117
43238,0,0,0,0,0,0,0,0
43239,0,0,0,0,0,0,0,0
43240,0,0,0,0,0,0,0,0
43241,0,0,0,0,0,0,0,0
43242,0,0,0,0,0,0,0,0
43243,0,0,0,0,0,1,0,0
43244,0,65,129,57,111,110,0,0
43245,0,0,0,0,0,0,0,0
43246,0,0,0,0,0,0,0,0
43247,45,73,55,62,81,55,35,44
43248,4,6,1,3,9,4,11,4
43249,3,1,3,2,7,1,3,5
43250,0,0,0,0,0,0,0,0
43251,0,0,0,0,0,0,0,0
43252,211,205,255,288,290,190,153,214
43253,5,6,7,28,6,5,3,6
43254,2,0,1,0,2,2,1,0
43255,0,0,0,0,0,0,0,0
43256,3,3,9,3,5,5,0,1
43257,0,0,0,0,0,0,0,0
43258,361,434,288,424,465,359,258,338
43259,0,0,0,0,0,0,0,1
43260,0,0,0,0,0,0,0,3
43261,0,0,0,0,0,0,0,0
43262,1712,1880,1812,1852,1845,1921,1676,1705
43263,617,701,645,623,731,640,541,606
43264,2,3,6,3,2,5,2,2
43265,41,17,33,23,36,18,12,18
43266,2280,2375,2064,1934,2662,2511,2307,2559
43267,1327,1205,1123,1224,1066,1531,1665,1039
43268,0,0,0,0,0,0,0,0
43269,3879,3070,3540,3291,4001,3900,3472,3486
43270,159,152,141,240,175,168,85,155
43271,10,3,4,2,6,0,1,2
43272,1,3,3,2,4,2,1,4
43273,0,0,1,2,0,2,2,1
43274,3,1,1,3,1,2,7,4
43275,5,22,28,24,41,23,14,14
43276,0,0,0,0,0,0,0,0
43277,0,1,1,0,0,3,0,0
43278,322,159,144,99,106,218,93,345
43279,2,11,5,12,10,4,7,2
43280,66,51,55,72,37,40,36,43
43281,1293,1207,2286,1842,1903,1253,932,1236
43282,34,6,40,24,18,25,9,11
43283,0,0,0,0,0,0,0,0
43284,2,3,1,3,5,4,5,3
43285,0,0,0,0,0,0,0,0
43286,333,348,387,390,373,368,265,350
43287,990,1250,1048,1108,1128,1058,993,1014
43288,13,23,14,3,9,16,25,7
43289,479,618,472,604,630,541,473,527
43290,0,0,0,0,0,0,0,0
43291,380,432,425,385,450,223,231,360
43292,0,5,2,4,2,1,0,0
43293,2480,2941,2165,2125,2385,2403,2023,2389
43294,1,1,0,1,1,0,4,0
43295,0,0,0,0,0,0,0,0
43296,0,0,0,0,0,0,0,0
43297,0,0,0,0,0,0,0,22
43298,0,0,0,0,0,0,0,101
43299,2,5,0,1,0,3,0,0
43300,0,0,0,0,0,0,0,0
43301,1,0,1,0,1,0,0,0
43302,10,2,13,3,15,7,4,1
43303,0,0,0,0,0,0,0,0
43304,0,1,2,0,5,1,0,2
43305,2,9,6,9,5,8,1,1
43306,0,0,0,0,0,0,0,0
43307,0,0,0,0,0,0,0,0
43308,774,857,914,1073,979,733,498,743
43309,2,2,1,0,1,2,0,1
43310,135,165,134,215,155,115,77,127
43311,0,0,0,0,0,1,0,0
43312,0,0,0,0,0,0,0,0
43313,0,0,0,0,0,0,0,0
43314,2225,2966,2262,2851,2668,2602,2205,2498
43315,43,49,40,48,44,38,41,49
43316,0,0,0,0,0,0,0,0
43317,14,25,9,84,10,16,12,34
43318,194,239,183,215,197,181,199,155
43319,0,0,0,0,0,0,0,0
43320,175,213,230,282,271,192,148,172
43321,95,80,65,64,70,54,76,89
43322,1332,1267,1394,2148,1111,988,968,830
43323,9,12,11,7,13,6,4,8
43324,0,1,0,1,0,0,0,0
43325,276,377,328,395,316,318,226,233
43326,850,1007,920,1005,884,919,893,822
43327,0,0,0,0,0,0,0,0
43328,174,504,495,464,489,394,161,272
43329,1,1,3,2,0,0,0,0
43330,1,0,2,0,0,2,0,2
43331,0,0,0,0,0,0,0,0
43332,0,0,0,0,0,0,0,0
43333,0,0,0,0,0,0,0,0
43334,0,0,0,0,0,0,0,0
43335,0,0,0,0,0,0,0,0
43336,0,0,0,0,0,0,0,0
43337,0,0,0,0,0,0,0,0
43338,0,0,0,0,0,0,0,0
43339,0,0,0,0,0,0,0,0
43340,885,640,1157,1523,804,446,574,546
43341,0,0,0,0,0,1,0,0
43342,2,0,0,2,4,2,1,3
43343,0,0,0,0,0,0,0,0
43344,2580,3119,2316,1958,1918,2020,1624,2048
43345,0,0,0,0,0,0,0,0
43346,0,0,0,1,0,0,0,0
43347,0,0,0,0,0,0,0,0
43348,0,0,0,0,0,0,0,0
43349,0,5,0,0,3,0,0,0
43350,0,2,0,3,3,4,3,2
43351,114,129,196,169,210,140,60,99
43352,0,0,0,0,0,0,0,0
43353,0,0,3,2,1,0,1,0
43354,0,0,0,1,1,0,0,0
43355,1,1,0,1,1,2,0,0
43356,0,0,0,0,0,0,0,0
43357,2,3,2,6,6,2,2,1
43358,0,0,0,0,0,0,0,0
43359,108,71,110,158,57,54,41,39
43360,343,323,409,449,396,322,280,311
43361,0,0,0,0,0,1,0,0
43362,0,0,0,0,0,0,0,0
43363,0,0,0,0,0,0,0,0
43364,9117,7196,7968,7047,7872,9041,7803,6814
43365,563,675,380,678,488,585,488,368
43366,1823,1562,1363,1055,982,1392,1401,1527
43367,11,16,5,8,3,19,2,3
43368,7,2,4,2,2,1,0,3
43369,2,2,0,1,0,0,0,0
43370,222,205,233,237,261,239,232,204
43371,1310,1284,1258,1411,1396,1339,1148,1282
43372,6,6,10,8,8,10,3,1
43373,51,38,77,87,80,36,36,25
43374,0,0,0,0,0,0,0,0
43375,0,0,0,1,1,0,0,0
43376,0,0,0,0,0,0,0,0
43377,0,0,0,0,0,0,0,0
43378,0,0,0,0,0,0,0,0
43379,0,0,0,0,0,0,0,0
43380,0,0,2,2,1,1,0,0
43381,0,0,0,0,0,0,0,0
43382,0,0,0,0,0,0,0,0
43383,0,0,0,0,0,0,0,0
43384,0,2,0,0,0,0,0,0
43385,0,0,0,0,0,0,0,0
43386,0,0,0,0,0,0,0,0
43387,0,0,0,0,0,0,0,0
43388,340,324,320,339,372,319,334,268
43389,0,0,0,0,0,0,0,0
43390,0,0,0,0,0,0,0,0
43391,5,1,0,6,11,15,5,5
43392,0,0,0,0,0,0,0,0
43393,1,1,6,2,1,0,2,0
43394,0,0,0,0,0,0,0,0
43395,0,0,0,0,1,0,0,0
43396,0,0,0,2,0,0,0,0
43397,0,0,0,0,0,0,0,0
43398,0,0,0,0,0,0,0,0
43399,0,0,0,0,0,0,0,0
43400,6,8,10,2,7,8,7,7
43401,77,87,105,107,84,57,29,62
43402,1,0,0,1,1,3,1,2
43403,625,654,681,847,798,616,455,609
43404,167,204,195,347,235,243,156,140
43405,608,609,630,749,782,697,600,516
43406,13,5,13,16,10,13,8,8
43407,1,0,0,0,0,0,0,0
43408,34,41,44,59,55,50,46,26
43409,1866,2275,1879,2639,2283,2291,2220,1680
43410,5,2,1,3,4,10,6,2
43411,0,0,0,0,0,0,0,0
43412,0,1,0,0,0,1,0,0
43413,1,1,1,0,4,3,2,6
43414,144,214,176,265,260,209,171,167
43415,18,27,13,36,12,19,10,11
43416,326,472,408,440,391,405,330,443
43417,1094,1102,1082,1644,1357,1001,658,757
43418,198,174,186,233,149,137,95,119
43419,1529,1444,1426,1707,1616,1582,1150,1481
43420,0,0,0,0,0,0,0,0
43421,0,0,0,0,0,0,0,0
43422,30,35,37,31,66,36,22,34
43423,137,173,201,209,249,152,85,158
43424,0,0,0,0,2,0,1,1
43425,140,151,200,208,178,129,154,168
43426,8,10,9,9,9,3,2,2
43427,0,0,0,0,0,0,0,0
43428,46,32,56,23,21,29,15,34
43429,6,2,3,2,4,1,2,4
43430,15,20,48,48,38,25,35,31
43431,0,0,0,0,0,0,0,0
43432,1003,1197,1107,1177,1255,995,882,1170
43433,656,815,844,998,892,757,493,611
43434,0,0,0,0,1,0,0,0
43435,35,21,11,19,21,30,38,21
43436,11,7,10,6,10,7,6,4
43437,292,238,216,284,200,222,150,171
43438,0,0,0,0,0,0,0,0
43439,2,4,3,2,4,4,2,3
43440,16,8,7,9,14,11,15,8
43441,2,1,1,2,0,1,3,5
43442,92,73,55,70,71,44,40,67
43443,0,1,0,2,0,0,0,0
43444,0,3,0,2,0,0,0,0
43445,46,55,40,62,82,53,56,46
43446,2,9,2,2,8,5,1,6
43447,0,0,0,0,0,0,0,0
43448,2295,2421,2489,3330,2615,2362,2225,2382
43449,4360,4729,5562,6445,6262,4918,3088,3613
43450,5282,5830,5698,7393,6917,5602,4230,4983
43451,4,20,19,7,21,22,2,7
43452,99,129,55,157,134,134,93,53
43453,54,48,31,84,75,56,35,21
43454,5614,7051,7320,8754,9586,7420,4068,6104
43455,1,0,0,0,0,0,0,0
43456,1,0,1,0,1,0,0,0
43457,0,0,0,0,0,0,0,1
43458,6,7,22,25,16,13,7,24
43459,113,127,154,223,141,97,80,145
43460,361,450,396,535,508,452,263,382
43461,164,178,174,219,205,195,129,189
43462,211,268,252,246,317,223,171,243
43463,166,230,165,179,239,186,148,163
43464,0,0,0,0,0,0,0,0
43465,5903,5092,4167,5069,6133,5998,5097,6464
43466,0,0,0,0,0,0,0,0
43467,0,0,0,0,0,0,0,0
43468,0,0,0,2,0,1,0,0
43469,0,0,0,0,0,0,0,0
43470,0,0,0,0,0,0,0,0
43471,0,0,0,0,0,0,0,0
43472,14,16,17,15,20,10,8,17
43473,17,27,28,19,29,24,17,19
43474,0,0,0,0,0,0,0,0
43475,61,91,54,81,50,62,39,58
43476,2,0,0,0,0,0,0,0
43477,17,39,41,27,58,33,19,41
43478,0,0,0,1,0,0,0,0
43479,0,0,0,0,0,0,0,0
43480,0,3,2,3,5,6,1,5
43481,1,0,0,0,0,0,0,0
43482,0,0,0,0,0,0,0,0
43483,2,3,0,1,4,1,0,0
43484,0,0,0,0,0,0,0,0
43485,0,0,0,2,0,0,0,0
43486,79,101,121,27,35,81,35,106
43487,0,0,2,2,0,0,0,0
43488,0,0,0,0,0,0,0,0
43489,0,0,0,0,0,0,0,0
43490,61,62,75,126,79,56,36,66
43491,0,0,0,0,0,0,0,0
43492,5,3,7,3,2,4,8,3
43493,0,0,0,0,0,0,0,0
43494,0,0,0,0,0,0,0,0
43495,0,0,0,0,0,0,0,0
43496,0,0,0,0,0,0,0,0
43497,0,0,0,0,0,0,0,0
43498,0,0,0,0,0,0,0,0
43499,0,0,0,0,0,0,0,0
43500,0,0,0,0,0,0,0,0
43501,0,0,0,0,0,0,0,0
43502,0,0,0,0,0,1,0,0
43503,0,0,0,0,0,0,0,0
43504,0,0,0,0,0,0,0,0
43505,42,60,46,46,97,55,26,40
43506,3,1,1,1,1,0,0,2
43507,0,1,0,0,0,0,0,0
43508,0,0,1,0,0,3,0,0
43509,0,0,0,0,0,0,0,0
43510,18,11,10,26,14,13,11,2
43511,1075,1060,974,1027,1140,1222,939,1024
43512,0,0,0,0,0,0,0,0
43513,0,0,0,0,0,0,0,0
43514,0,0,0,0,0,0,0,0
43515,32,48,34,55,29,34,33,26
43516,3,10,16,13,12,5,6,18
43517,0,0,0,0,0,0,0,0
43518,22,27,41,38,40,17,14,24
43519,112,110,154,175,221,138,91,109
43520,0,0,0,0,0,0,0,0
43521,2,1,1,2,1,6,0,0
43522,0,0,0,0,0,0,0,0
43523,0,0,0,0,0,0,1,0
43524,0,6,9,9,3,3,5,1
43525,0,0,0,0,0,0,0,0
43526,0,0,0,0,0,0,0,0
43527,0,0,0,0,0,0,0,0
43528,223,169,229,192,271,292,189,201
43529,107,75,80,47,35,93,134,54
43530,0,0,0,0,0,0,0,0
43531,0,0,0,0,0,0,0,0
43532,0,0,0,0,0,0,0,0
43533,0,0,0,0,0,0,0,0
43534,0,0,0,0,0,0,0,0
43535,12,7,8,49,13,10,4,9
43536,0,0,0,0,0,0,0,0
43537,0,0,0,0,0,0,0,0
43538,1239,1316,1376,1102,1260,1119,1125,1329
43539,0,0,0,0,0,0,0,0
43540,0,0,0,0,0,0,0,0
43541,12,17,15,20,14,19,11,7
43542,42,70,67,61,76,83,46,34
43543,0,0,0,0,0,0,0,0
43544,0,0,0,0,0,1,0,0
43545,0,0,0,0,0,0,0,0
43546,14,17,24,26,35,12,11,26
43547,0,0,0,0,0,0,0,0
43548,9,9,7,12,2,8,10,9
43549,0,0,0,0,0,0,0,0
43550,14,6,1,3,9,7,4,11
43551,8,9,5,4,9,16,6,4
43552,0,0,1,0,0,0,0,0
43553,0,0,0,0,0,0,0,1
43554,0,1,3,1,1,7,0,0
43555,0,0,0,0,0,0,0,0
43556,0,0,2,0,2,2,0,0
43557,8,382,1770,4,429,2575,40,245
43558,1,0,0,0,0,0,0,0
43559,0,0,0,0,1,0,0,0
43560,262,319,307,467,423,323,226,362
43561,0,0,0,0,0,0,0,0
43562,71,53,46,76,93,69,39,56
43563,1,0,0,1,0,2,1,0
43564,668,701,633,767,878,835,716,626
43565,3250,3025,2704,3400,3105,3122,2851,2489
43566,7,12,15,26,31,33,6,8
43567,0,0,0,0,0,0,0,0
43568,10,12,11,4,15,24,3,8
43569,2204,2497,2236,2604,2940,2842,1559,2267
43570,168,159,184,215,253,264,170,207
43571,16,36,66,40,59,27,7,53
43572,2,5,3,4,4,1,12,11
43573,0,0,0,0,1,0,0,0
43574,2,3,1,1,0,1,2,1
43575,64,91,54,74,81,42,44,38
43576,28,44,53,61,64,48,24,34
43577,0,0,0,0,0,0,0,0
43578,1181,1355,1301,1677,1428,1167,1053,971
43579,0,0,10,0,0,0,0,0
43580,0,0,0,0,1,0,0,0
43581,2,6,2,4,1,3,4,2
43582,0,0,0,0,0,0,0,0
43583,4438,4243,4037,4942,4961,4604,3863,4114
43584,259,533,18,891,805,9,188,603
43585,0,0,0,0,0,0,0,0
43586,5541,5202,5176,6129,6437,6679,6074,5338
43587,0,0,0,0,0,0,0,0
43588,0,0,0,0,0,0,0,0
43589,0,0,0,0,0,0,0,0
43590,2,5,2,0,4,3,0,8
43591,0,0,0,0,0,0,0,0
43592,47,17,50,46,31,32,7,27
43593,6,12,9,10,14,6,11,14
43594,0,1,0,1,5,2,1,0
43595,1,1,1,1,0,1,1,1
43596,0,0,0,0,0,0,0,0
43597,0,0,0,0,0,0,0,0
43598,0,0,0,0,0,3,0,0
43599,0,0,0,0,0,0,0,0
43600,192,144,211,164,289,324,188,204
43601,86,105,104,155,121,81,80,96
43602,0,0,0,0,0,0,0,0
43603,249,319,256,340,308,275,243,237
43604,0,0,0,1,1,1,1,2
43605,55,54,147,59,50,54,19,57
43606,409,367,345,303,323,315,358,290
43607,109,136,143,218,158,98,92,104
43608,0,0,0,0,0,0,0,0
43609,0,0,0,0,0,0,0,0
43610,0,1,0,3,1,0,1,0
43611,0,0,0,0,0,0,0,0
43612,1275,1333,1174,1503,1509,1390,960,1120
43613,0,0,0,0,0,0,0,0
43614,66,83,77,116,67,69,56,58
43615,0,0,0,0,0,0,0,0
43616,0,0,0,0,0,0,0,0
43617,491,724,486,626,565,463,354,413
43618,4065,3970,3483,3985,4018,4405,4157,3438
43619,0,0,0,0,0,0,0,0
43620,7,19,0,5,9,1,7,1
43621,23,31,29,34,19,22,13,21
43622,0,0,0,0,0,0,0,0
43623,29,13,16,8,24,20,33,15
43624,148,169,150,205,163,133,87,142
43625,0,0,0,0,0,0,0,1
43626,17,15,11,19,11,33,15,17
43627,446,593,420,575,571,568,361,418
43628,16,27,14,17,14,18,24,25
43629,0,0,0,0,0,0,0,0
43630,0,0,0,0,0,0,0,0
43631,0,0,0,0,0,0,0,0
43632,0,1,1,0,0,0,0,0
43633,51,99,75,184,122,73,32,87
43634,0,0,0,0,0,0,0,0
43635,0,0,0,0,0,0,0,0
43636,22,27,39,44,36,22,5,22
43637,84,51,71,203,79,44,71,58
43638,0,0,0,0,0,0,0,0
43639,0,2,2,1,1,2,1,1
43640,10,10,18,17,6,11,7,8
43641,0,0,0,0,0,0,0,0
43642,0,1,0,8,0,2,0,0
43643,17,15,9,11,4,8,8,4
43644,9,9,14,13,12,11,2,9
43645,0,0,0,0,0,0,0,0
43646,0,0,0,0,0,0,0,0
43647,0,3,0,0,6,4,4,1
43648,0,0,0,0,0,0,0,0
43649,7,3,7,16,6,3,3,3
43650,10,0,7,19,7,0,4,1
43651,0,0,0,0,0,0,0,0
43652,0,0,0,0,0,0,0,0
43653,0,0,0,0,1,0,1,0
43654,0,0,0,0,0,0,0,0
43655,0,0,0,0,0,0,0,0
43656,0,0,0,0,0,0,0,0
43657,6,2,3,0,0,0,0,1
43658,3,4,5,4,2,2,1,7
43659,0,0,0,0,0,0,0,0
43660,1,0,0,1,1,0,0,0
43661,0,0,0,0,0,0,0,0
43662,3,2,1,0,1,0,1,0
43663,5,4,1,5,2,3,0,1
43664,2,3,2,6,3,3,0,2
43665,8,2,8,10,8,2,6,5
43666,0,2,0,2,0,1,0,2
43667,0,0,0,0,1,0,0,0
43668,1,0,0,0,0,0,0,0
43669,0,0,0,0,0,0,0,0
43670,92,92,74,249,117,86,78,73
43671,0,0,0,0,1,0,0,0
43672,18,24,25,23,18,25,11,11
43673,0,0,0,0,0,0,0,0
43674,0,0,0,0,0,1,0,0
43675,462,499,531,757,691,465,410,475
43676,0,0,0,0,0,2,0,0
43677,0,0,0,0,0,0,0,0
43678,0,0,0,0,0,0,0,0
43679,31,25,60,30,17,15,7,54
43680,0,0,0,1,0,0,0,0
43681,0,0,0,0,0,0,0,0
43682,0,0,0,0,0,0,0,0
43683,0,0,0,0,0,0,0,0
43684,0,0,0,0,0,0,0,0
43685,101,90,131,146,118,123,77,66
43686,0,0,0,0,0,0,0,0
43687,0,0,0,0,0,0,0,0
43688,227,322,242,369,287,195,205,183
43689,425,540,456,648,631,445,347,416
43690,165,144,139,208,171,149,194,142
43691,0,1,0,2,2,0,0,1
43692,3,0,3,1,0,0,0,0
43693,0,0,0,0,0,0,0,0
43694,37,24,37,49,43,48,12,15
43695,0,0,0,0,0,0,0,0
43696,42,31,34,37,47,28,17,38
43697,74,86,124,136,125,132,64,109
43698,592,522,462,508,475,567,636,721
43699,713,724,615,881,956,699,516,660
43700,720,770,760,872,736,746,492,743
43701,13,7,5,17,20,8,15,12
43702,124,145,188,134,186,141,127,174
43703,0,0,0,0,0,0,0,0
43704,0,0,0,0,0,0,0,0
43705,0,0,0,0,0,0,0,0
43706,0,0,0,0,0,0,0,0
